,participant,Scene Type,Senario ID,Alt ID,Type,AV_location,Left Age,Right Age,Left Gender,Right Gender,choice_made?,choice Left ,choice_Right,hit_Pos,hit_Left,hit_Right,Subject gender,Subject age ,number of activiation,first click time,last click time
2269,31,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,23,1,2.6480000000010477,
2270,31,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,3.9470000000001164,
2271,31,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,2.4140000000043074,
2272,32,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,35,1,10.230999999999767,
2273,32,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,35,1,4.2479999999995925,
2274,32,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,35,1,10.199000000000524,
2275,32,Text,15,15,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,35,1,3.230999999999767,
2276,32,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,35,1,5.9979999999995925,
2277,32,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,35,1,3.798000000002503,
2278,32,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,35,1,3.2149999999965075,
2279,32,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,35,1,4.713999999999942,
2280,32,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,35,1,5.364999999997963,
2281,32,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,35,1,4.581999999994878,
2282,32,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,35,1,5.882000000005064,
2283,32,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,35,1,3.59599999999773,
2284,32,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,35,1,4.2479999999995925,
2285,32,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,35,1,3.298000000002503,
2286,32,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,35,1,5.148000000001048,
2287,32,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,35,4,2.8320000000021537,11.465000000003783
2288,32,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,35,1,2.298000000002503,
2289,32,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,35,3,3.5970000000015716,4.798000000002503
2290,32,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,35,1,3.0639999999984866,
2291,32,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,35,1,4.730999999999767,
2292,32,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,35,1,4.7480000000068685,
2293,32,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,35,4,3.014999999999418,20.548000000002503
2294,32,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,35,1,2.6970000000001164,
2295,32,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,35,1,6.764000000002852,
2296,32,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,35,1,4.614000000001397,
2297,32,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,35,1,5.147000000004482,
2298,32,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,35,1,3.529999999998836,
2299,32,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,35,1,2.8799999999973807,
2300,32,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,35,1,10.479999999995925,
2301,32,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,35,1,3.063000000001921,
2302,32,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,35,1,1.9970000000030268,
2303,32,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,35,3,5.463000000003376,7.830000000001746
2304,33,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,22,1,5.248,
2305,33,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,22,1,5.099,
2306,33,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,22,5,5.38,12.18
2307,33,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,22,1,2.698,
2308,33,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,22,1,3.18,
2309,33,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,3.281,
2310,33,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,22,1,3.882,
2311,33,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,22,1,2.831,
2312,33,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,1,2.547,
2313,33,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,22,1,4.198,
2314,33,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,22,1,3.915,
2315,33,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,22,1,3.714,
2316,33,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,22,1,3.648,
2317,33,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,22,4,2.081,21.948
2318,33,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,22,1,5.515,
2319,33,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,22,1,2.331,
2320,33,Text,1,17,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,22,1,4.097,
2321,33,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,22,1,3.131,
2322,33,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,22,1,3.698,
2323,33,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,22,1,2.331,
2324,33,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,22,1,2.831,
2325,33,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,22,1,3.03,
2326,33,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,22,1,2.414,
2327,33,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,22,1,3.432,
2328,33,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,22,1,4.764,
2329,33,Text,5,21,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,22,1,8.248,
2330,33,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,22,1,3.079,
2331,33,Text,10,26,GENDER,-,old,old,male,female,Y,0,1,R,0,1,F,22,2,3.014,5.631
2332,33,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,22,1,4.447,
2333,33,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,22,1,3.397,
2334,33,Text,8,24,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,22,1,3.497,
2335,33,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,22,1,3.548,
2336,34,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,25,3,11.215000000003783,26.382000000005064
2337,34,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,25,1,10.332000000002154,
2338,34,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,25,1,7.599000000001979,
2339,34,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,25,1,13.497999999999593,
2340,34,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,25,1,7.648000000001048,
2341,34,Text,11,11,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,25,1,21.114999999997963,
2342,34,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,25,1,6.165000000000873,
2343,34,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,25,1,7.632000000005064,
2344,34,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,25,1,3.0800000000017462,
2345,34,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,25,1,9.647999999993772,
2346,34,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,25,3,5.048000000002503,9.881000000001222
2347,34,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,25,1,14.131000000001222,
2348,34,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,25,1,7.7149999999965075,
2349,34,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,25,1,5.213999999999942,
2350,34,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,25,1,4.046999999998661,
2351,34,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,25,1,4.665000000000873,
2352,34,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,25,1,9.997999999999593,
2353,34,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,25,3,2.747000000003027,8.213999999999942
2354,34,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,25,1,4.948000000003958,
2355,34,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,25,3,3.330999999998312,5.463999999999942
2356,34,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,25,2,5.363000000004831,6.897000000004482
2357,34,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,25,1,3.430999999996857,
2358,34,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,25,2,2.279999999998836,3.463999999999942
2359,34,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,25,1,7.996999999995751,
2360,34,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,25,1,2.797999999995227,
2361,34,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,25,5,4.264000000002852,7.880000000004657
2362,34,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,25,3,7.813999999998487,9.530999999995402
2363,34,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,25,1,2.5979999999981374,
2364,34,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,25,1,5.4650000000037835,
2365,34,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,25,1,4.197000000000116,
2366,34,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,25,2,8.080999999998312,9.397000000004482
2367,34,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,25,2,4.413000000000466,5.296999999998661
2368,35,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,29,1,13.082000000002154,
2369,35,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,29,1,8.031000000002678,
2370,35,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,29,1,5.881000000001222,
2371,35,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,29,1,19.249000000003434,
2372,35,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,29,1,3.8479999999981374,
2373,35,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,29,2,3.963999999999942,9.348000000005413
2374,35,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,29,1,3.349000000001979,
2375,35,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,29,1,8.947999999996682,
2376,35,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,29,1,2.8149999999950523,
2377,35,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,29,1,6.746999999995751,
2378,35,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,29,1,2.9470000000001164,
2379,35,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,29,1,2.763999999995576,
2380,35,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,29,1,3.5650000000023283,
2381,35,Text,1,1,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,29,1,8.114999999997963,
2382,35,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,29,1,3.1480000000010477,
2383,35,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,29,1,7.197999999996682,
2384,35,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,29,1,5.163999999997031,
2385,35,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,29,1,3.9800000000032014,
2386,35,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,29,1,6.82999999999447,
2387,35,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,29,1,3.0650000000023283,
2388,35,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,29,1,2.8149999999950523,
2389,35,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,29,1,2.8470000000015716,
2390,35,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,29,1,4.32999999999447,
2391,35,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,29,1,4.563999999998487,
2392,35,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,29,1,2.5970000000015716,
2393,35,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,29,1,14.180000000000291,
2394,35,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,29,2,10.896999999997206,11.913999999997031
2395,35,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,29,1,2.1150000000052387,
2396,35,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,29,1,2.930000000000291,
2397,35,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,29,1,3.764000000002852,
2398,35,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,29,1,4.647000000004482,
2399,35,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,29,1,4.346000000005006,
2400,36,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,23,1,1.9140000000043074,
2401,36,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,23,1,2.4470000000001164,
2402,36,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,2.198000000003958,
2403,36,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,1,4.7479999999995925,
2404,36,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,1,0,L,1,0,F,23,2,4.281999999999243,6.781999999999243
2405,36,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,1,4.048999999999069,
2406,36,Text,6,6,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,4.547999999995227,
2407,36,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,3.3810000000012224,
2408,36,Text,10,10,GENDER,-,old,old,male,female,Y,0,1,R,0,1,F,23,2,9.080999999998312,9.815000000002328
2409,36,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,3.2819999999992433,
2410,36,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,4.47899999999936,
2411,36,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,5.764999999999418,
2412,36,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,2,3.298000000002503,5.864999999997963
2413,36,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,2,2.415000000000873,3.665000000000873
2414,36,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,4.597999999998137,
2415,36,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,2,3.0310000000026776,3.5650000000023283
2416,36,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,10.030999999995402,
2417,36,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,3.947999999996682,
2418,36,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,3,3.330999999998312,9.330999999998312
2419,36,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,4.598000000005413,
2420,36,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,23,1,5.180999999996857,
2421,36,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,2.5980000000054133,
2422,36,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,2,5.415000000000873,5.830999999998312
2423,36,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,23,1,5.5310000000026776,
2424,36,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,2.6149999999979627,
2425,36,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,1,6.7960000000020955,
2426,36,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,3,2.0979999999981374,4.063999999998487
2427,36,Text,1,17,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,23,1,10.163000000000466,
2428,36,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,23,5,6.764000000002852,9.314000000005763
2429,36,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,23,1,7.080999999998312,
2430,36,Text,6,22,AGE,-,young,old,male,male,Y,0,1,R,0,1,F,23,1,6.7629999999990105,
2431,36,Text,11,27,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,2.6639999999970314,
2432,37,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,23,2,4.2479999999995925,6.113999999994121
2433,37,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,2,13.432000000000698,15.131999999997788
2434,37,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,4.881000000001222,
2435,37,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,6.014000000002852,
2436,37,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,23,1,6.665000000000873,
2437,37,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,23,1,8.87999999999738,
2438,37,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,23,1,3.614000000001397,
2439,37,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,3.7809999999954016,
2440,37,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,23,1,3.9130000000004657,
2441,37,Text,3,3,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,23,1,9.081000000005588,
2442,37,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,2.4310000000041327,
2443,37,Text,5,5,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,4.2810000000026776,
2444,37,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,3.0319999999992433,
2445,37,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,3.5819999999948777,
2446,37,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,23,2,2.864000000001397,5.963999999999942
2447,37,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,2.3479999999981374,
2448,37,Text,10,26,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,23,1,6.731999999996333,
2449,37,Text,8,24,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,23,1,2.5979999999981374,
2450,37,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,23,1,10.314000000005763,
2451,37,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,1,0,L,1,0,F,23,1,1.5310000000026776,
2452,37,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,23,2,7.6820000000006985,11.215000000003783
2453,37,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,23,1,4.381000000001222,
2454,37,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,0,1,R,0,1,F,23,3,2.930999999996857,5.7479999999995925
2455,37,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,23,1,2.180000000000291,
2456,37,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,1,0,L,1,0,F,23,1,3.7969999999986612,
2457,37,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,23,1,2.396999999997206,
2458,37,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,23,1,3.713999999999942,
2459,37,Text,5,21,AGE,-,young,child,female,female,Y,1,0,L,1,0,F,23,1,1.680000000000291,
2460,37,Text,3,19,AGE,-,young,old,female,female,Y,1,0,L,1,0,F,23,1,1.4809999999997672,
2461,37,Text,1,17,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,23,1,2.3290000000051805,
2462,37,Text,15,31,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,23,1,4.14600000000064,
2463,37,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,23,1,2.9470000000001164,
2464,38,Text,11,11,AGE,-,old,child,male,male,Y,1,0,L,1,0,F,24,1,10.648000000001048,
2465,38,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,24,1,11.014000000002852,
2466,38,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,0,1,R,0,1,F,24,1,16.064999999995052,
2467,38,Text,15,15,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,24,1,8.198000000003958,
2468,38,Text,1,1,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,24,4,8.864999999997963,13.963999999999942
2469,38,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,24,1,4.398000000001048,
2470,38,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,24,2,3.396999999997206,6.130999999993946
2471,38,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,24,2,4.480999999999767,6.313999999998487
2472,38,Text,6,6,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,24,1,3.7479999999995925,
2473,38,Text,4,4,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,24,1,2.980999999999767,
2474,38,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,24,1,2.9310000000041327,
2475,38,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,24,1,4.264999999999418,
2476,38,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,24,1,4.4979999999995925,
2477,38,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,24,2,2.7479999999995925,4.080999999998312
2478,38,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,24,1,4.145999999993364,
2479,38,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,24,1,6.080000000001746,
2480,38,Text,9,25,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,24,1,3.4470000000001164,
2481,38,Text,6,22,AGE,-,young,old,male,male,Y,1,0,L,1,0,F,24,1,7.2479999999995925,
2482,38,Text,13,29,AGE+GENDER,-,old,child,female,male,Y,1,0,L,1,0,F,24,1,2.415000000000873,
2483,38,Text,15,31,GENDER,-,child,child,female,male,Y,1,0,L,1,0,F,24,1,2.2129999999961,
2484,38,Text,12,28,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,24,1,1.614000000001397,
2485,38,Text,8,24,AGE,-,child,young,male,male,Y,1,0,L,1,0,F,24,1,5.430999999996857,
2486,38,Text,5,21,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,24,1,4.597999999998137,
2487,38,Text,1,17,GENDER,-,young,young,male,female,Y,0,1,R,0,1,F,24,1,2.9310000000041327,
2488,38,Text,11,27,AGE,-,old,child,male,male,Y,0,1,R,0,1,F,24,1,1.9470000000001164,
2489,38,Text,3,19,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,24,1,1.6310000000012224,
2490,38,Text,14,30,AGE+GENDER,-,child,old,female,female,Y,1,0,L,1,0,F,24,1,2.3139999999984866,
2491,38,Text,10,26,GENDER,-,old,old,male,female,Y,0,1,R,0,1,F,24,1,2.730999999999767,
2492,38,Text,4,20,AGE+GENDER,-,child,young,male,female,Y,0,1,R,0,1,F,24,1,2.996999999995751,
2493,38,Text,16,32,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,24,1,4.581000000005588,
2494,38,Text,7,23,AGE+GENDER,-,old,young,female,male,Y,0,1,R,0,1,F,24,1,1.8470000000015716,
2495,38,Text,2,18,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,24,1,2.5649999999950523,
2496,39,Text,13,13,AGE+GENDER,-,old,child,female,male,Y,0,1,R,0,1,F,26,1,8.565000000002328,
2497,39,Text,5,5,AGE,-,young,child,female,female,Y,0,1,R,0,1,F,26,2,8.197999999989406,10.097999999998137
2498,39,Text,7,7,AGE+GENDER,-,old,young,female,male,Y,1,0,L,1,0,F,26,1,5.614999999990687,
2499,39,Text,3,3,AGE,-,young,old,female,female,Y,0,1,R,0,1,F,26,1,4.362999999997555,
2500,39,Text,15,15,GENDER,-,child,child,female,male,Y,0,1,R,0,1,F,26,1,5.480999999999767,
2501,39,Text,12,12,AGE+GENDER,-,child,old,female,male,Y,1,0,L,1,0,F,26,1,6.7480000000068685,
2502,39,Text,8,8,AGE,-,child,young,male,male,Y,0,1,R,0,1,F,26,1,3.497000000003027,
2503,39,Text,14,14,AGE+GENDER,-,child,old,female,female,Y,0,1,R,0,1,F,26,2,3.480999999999767,7.230999999999767
2504,39,Text,9,9,AGE+GENDER,-,young,child,male,female,Y,0,1,R,0,1,F,26,3,6.414999999993597,8.297999999995227
2505,39,Text,1,1,GENDER,-,young,young,male,female,Y,1,0,L,1,0,F,26,1,3.896999999997206,
2506,39,Text,10,10,GENDER,-,old,old,male,female,Y,1,0,L,1,0,F,26,1,5.414000000004307,
2507,39,Text,16,16,,-,1 child,2 children,1 child,2 children,Y,1,0,L,1,0,F,26,3,7.548999999999069,13.381000000008498
2508,39,Text,2,2,AGE+GENDER,-,young,old,female,male,Y,0,1,R,0,1,F,26,1,2.396999999997206,
